year;month;article_id;product_type_name;colour_group_name;size;predicted_sales
2026;4;4186;Coat;Red;54;0
2026;4;4187;Blouse;Yellow;46;0
2026;4;4188;Dress;Pink;42;0
2026;4;4189;Dress;White;48;0
2026;4;4190;Skirt;Brown;48;0
2026;4;4191;Jeans;Brown;44;0
2026;4;4192;Shirt;Black;42;0
2026;4;4193;Blouse;Black;40;0
2026;4;4194;Sweater;White;44;0
2026;4;4195;Coat;Green;56;0
2026;4;4196;Trousers;Yellow;40;0
2026;4;4197;Jeans;Navy Blue;40;0
2026;4;4198;Jacket;White;52;0
2026;4;4199;Jacket;Brown;48;0
2026;4;4200;Blouse;Black;40;0
2026;4;4201;Coat;Pink;54;0
2026;4;4202;Sweater;White;42;0
2026;4;4203;Blouse;Red;44;0
2026;4;4204;Trousers;Red;52;0
2026;4;4205;Shirt;Grey;52;0
2026;4;4206;Coat;Purple;50;0
2026;4;4207;Coat;Navy Blue;50;0
2026;4;4208;Blouse;Brown;40;0
2026;4;4209;Trousers;White;40;0
2026;4;4210;Blouse;Yellow;44;0
2026;4;4211;Skirt;Beige;44;0
2026;4;4212;Sweater;Blue;50;0
2026;4;4213;Sweater;Blue;52;0
2026;4;4214;Shirt;Beige;48;0
2026;4;4215;Blouse;Beige;48;0
2026;4;4216;Shirt;Brown;50;0
2026;4;4217;Sweater;Blue;42;0
2026;4;4218;Shirt;Beige;40;0
2026;4;4219;Coat;Yellow;48;0
2026;4;4220;Sweater;Red;44;0
2026;4;4221;Coat;Red;48;0
2026;4;4222;Sweater;Brown;40;0
2026;4;4223;Skirt;Green;48;0
2026;4;4224;Blouse;Purple;50;0
2026;4;4225;Coat;Blue;44;0
2026;4;4226;Dress;Blue;44;0
2026;4;4227;Skirt;Black;48;0
2026;4;4228;Trousers;Purple;40;0
2026;4;4229;Blouse;Green;46;0
2026;4;4230;Shirt;Beige;40;0
2026;4;4231;Skirt;Red;42;0
2026;4;4232;Shirt;Purple;42;0
2026;4;4233;Jeans;Black;42;0
2026;4;4234;Shirt;Brown;42;0
2026;4;4235;Trousers;Purple;44;0
2026;4;4236;Dress;Black;50;0
2026;4;4237;Coat;Navy Blue;50;0
2026;4;4238;Skirt;Black;42;0
2026;4;4239;Shirt;Blue;48;0
2026;4;4240;Jeans;Blue;40;0
2026;4;4241;Dress;Blue;46;0
2026;4;4242;Trousers;White;54;0
2026;4;4243;Dress;Purple;40;0
2026;4;4244;Shirt;Red;40;0
2026;4;4245;Sweater;Yellow;40;0
2026;4;4246;Shirt;Blue;44;0
2026;4;4247;Trousers;Yellow;50;0
2026;4;4248;Jeans;White;52;0
2026;4;4249;Trousers;Green;52;0
2026;4;4250;Jeans;White;40;0
2026;4;4251;Blouse;Navy Blue;48;0
2026;4;4252;Coat;Pink;54;0
2026;4;4253;Shirt;Green;52;0
2026;4;4254;Coat;Brown;46;0
2026;4;4255;Trousers;Brown;50;0
2026;4;4256;Sweater;Pink;40;0
2026;4;4257;Coat;Beige;54;0
2026;4;4258;Coat;Beige;52;0
2026;4;4259;Dress;Black;50;0
2026;4;4260;Jacket;Beige;48;0
2026;4;4261;Blouse;Green;40;0
2026;4;4262;Dress;Green;44;0
2026;4;4263;Shirt;Beige;46;0
2026;4;4264;Jeans;Beige;50;0
2026;4;4265;Dress;Yellow;48;0
2026;4;4266;Jacket;Navy Blue;48;0
2026;4;4267;Sweater;Blue;44;0
2026;4;4268;Jeans;Pink;52;0
2026;4;4269;Blouse;Purple;42;0
2026;4;4270;Coat;Black;54;0
2026;4;4271;Skirt;Grey;40;0
2026;4;4272;Jacket;Navy Blue;44;0
2026;4;4273;Blouse;Blue;40;0
2026;4;4274;Trousers;Pink;40;0
2026;4;4275;Trousers;Grey;46;0
2026;4;4276;Trousers;Yellow;46;0
2026;4;4277;Shirt;Black;44;0
2026;4;4278;Skirt;Beige;40;0
2026;4;4279;Sweater;Purple;44;0
2026;4;4280;Sweater;Blue;50;0
2026;4;4281;Skirt;Beige;50;0
2026;4;4282;Blouse;White;42;0
2026;4;4283;Sweater;Pink;50;0
2026;4;4284;Coat;Beige;42;0
2026;4;4285;Shirt;Navy Blue;52;0
2026;4;4286;Coat;Brown;54;0
2026;4;4287;Trousers;Grey;46;0
2026;4;4288;Jacket;Pink;52;0
2026;4;4289;Skirt;Red;50;0
2026;4;4290;Jeans;Navy Blue;42;0
2026;4;4291;Jeans;Pink;54;0
2026;4;4292;Jeans;White;54;0
2026;4;4293;Blouse;Beige;40;0
2026;4;4294;Shirt;Grey;52;0
2026;4;4295;Jacket;Black;40;0
2026;4;4296;Skirt;Brown;48;0
2026;4;4297;Sweater;Black;50;0
2026;4;4298;Jeans;Navy Blue;52;0
2026;4;4299;Jeans;Yellow;40;0
2026;4;4300;Skirt;Brown;46;0
2026;4;4301;Trousers;Beige;54;0
2026;4;4302;Blouse;Red;46;0
2026;4;4303;Jacket;Red;50;0
2026;4;4304;Skirt;Yellow;40;0
2026;4;4305;Shirt;White;50;0
2026;4;4306;Shirt;Grey;50;0
2026;4;4307;Sweater;Blue;52;0
2026;4;4308;Blouse;Beige;50;0
2026;4;4309;Trousers;Brown;52;0
2026;4;4310;Dress;Black;40;0
2026;4;4311;Dress;Grey;46;0
2026;4;4312;Jacket;White;52;0
2026;4;4313;Jeans;Brown;44;0
2026;4;4314;Jeans;Pink;52;0
2026;4;4315;Sweater;Red;42;0
2026;4;4316;Sweater;Navy Blue;40;0
2026;4;4317;Trousers;Pink;48;0
2026;4;4318;Jeans;Grey;40;0
2026;4;4319;Jacket;Blue;42;0
2026;4;4320;Coat;White;52;0
2026;4;4321;Jeans;Beige;44;0
2026;4;4322;Jeans;Purple;42;0
2026;4;4323;Blouse;Brown;48;0
2026;4;4324;Trousers;Navy Blue;52;0
2026;4;4325;Jeans;Yellow;52;0
2026;4;4326;Sweater;Pink;48;0
2026;4;4327;Skirt;Yellow;44;0
2026;4;4328;Jacket;Brown;40;0
2026;4;4329;Shirt;Red;44;0
2026;4;4330;Jacket;Purple;48;0
2026;4;4331;Blouse;Navy Blue;46;0
2026;4;4332;Shirt;Green;48;0
2026;4;4333;Jacket;Yellow;46;0
2026;4;4334;Skirt;Black;46;0
2026;4;4335;Shirt;White;48;0
2026;4;4336;Dress;Grey;42;0
2026;4;4337;Skirt;Yellow;44;0
2026;4;4338;Dress;Navy Blue;44;0
2026;4;4339;Trousers;Beige;52;0
2026;4;4340;Shirt;Black;48;0
2026;4;4341;Dress;Navy Blue;42;0
2026;4;4342;Jeans;Blue;50;0
2026;4;4343;Trousers;Grey;42;0
2026;4;4344;Blouse;Beige;50;0
2026;4;4345;Dress;Green;44;0
2026;4;4346;Sweater;White;48;0
2026;4;4347;Sweater;Red;52;0
2026;4;4348;Skirt;Grey;48;0
2026;4;4349;Blouse;Beige;44;0
2026;4;4350;Skirt;Red;46;0
2026;4;4351;Sweater;Purple;44;0
2026;4;4352;Sweater;Pink;40;0
2026;4;4353;Jacket;White;40;0
2026;4;4354;Skirt;Navy Blue;50;0
2026;4;4355;Blouse;Purple;48;0
2026;4;4356;Shirt;Green;50;0
2026;4;4357;Shirt;Navy Blue;48;0
2026;4;4358;Dress;Brown;44;0
2026;4;4359;Blouse;Beige;44;0
2026;4;4360;Jeans;Blue;44;0
2026;4;4361;Sweater;Brown;50;0
2026;4;4362;Sweater;Brown;42;0
2026;4;4363;Jacket;White;52;0
2026;4;4364;Trousers;Brown;46;0
2026;4;4365;Sweater;Purple;40;0
2026;4;4366;Shirt;Navy Blue;40;0
2026;4;4367;Shirt;Navy Blue;44;0
2026;4;4368;Jeans;Beige;46;0
2026;4;4369;Blouse;Grey;40;0
2026;4;4370;Sweater;Blue;50;0
2026;4;4371;Coat;Yellow;50;0
2026;4;4372;Jacket;Pink;42;0
2026;4;4373;Dress;Navy Blue;40;0
2026;4;4374;Blouse;Grey;50;0
2026;4;4375;Trousers;White;52;0
2026;4;4376;Jeans;Yellow;52;0
2026;4;4377;Sweater;Red;52;0
2026;4;4378;Sweater;Beige;42;0
2026;4;4379;Jeans;Red;44;0
2026;4;4380;Trousers;Red;48;0
2026;4;4381;Shirt;Brown;50;0
2026;4;4382;Skirt;White;50;0
2026;4;4383;Coat;Beige;46;0
2026;4;4384;Sweater;White;52;0
2026;4;4385;Shirt;Black;52;0
2026;4;4386;Trousers;Black;42;0
2026;4;4387;Blouse;Beige;50;0
2026;4;4388;Skirt;Yellow;46;0
2026;4;4389;Skirt;Green;50;0
2026;4;4390;Shirt;Brown;40;0
2026;4;4391;Jacket;Green;52;0
2026;4;4392;Dress;Purple;46;0
2026;4;4393;Jacket;Yellow;48;0
2026;4;4394;Coat;Red;46;0
2026;4;4395;Dress;Brown;50;0
2026;4;4396;Dress;Grey;46;0
2026;4;4397;Trousers;Green;54;0
2026;4;4398;Blouse;Red;46;0
2026;4;4399;Sweater;Blue;50;0
2026;4;4400;Trousers;Brown;50;0
2026;4;4401;Skirt;Yellow;44;0
2026;4;4402;Skirt;Navy Blue;46;0
2026;4;4403;Sweater;Blue;44;0
2026;4;4404;Dress;Black;46;0
2026;4;4405;Dress;White;50;0
2026;4;4406;Dress;Grey;50;0
2026;4;4407;Sweater;Green;48;0
2026;4;4408;Jacket;White;50;0
2026;4;4409;Sweater;Purple;42;0
2026;4;4410;Trousers;White;42;0
2026;4;4411;Dress;Grey;46;0
2026;4;4412;Dress;Grey;48;0
2026;4;4413;Shirt;Pink;44;0
2026;4;4414;Skirt;Grey;48;0
2026;4;4415;Shirt;Navy Blue;48;0
2026;4;4416;Blouse;Pink;48;0
2026;4;4417;Jacket;Beige;44;0
2026;4;4418;Coat;Purple;48;0
2026;4;4419;Blouse;Black;40;0
2026;4;4420;Jacket;Beige;44;0
2026;4;4421;Blouse;Red;50;0
2026;4;4422;Trousers;White;50;0
2026;4;4423;Skirt;Green;48;0
2026;4;4424;Jacket;Yellow;44;0
2026;4;4425;Trousers;Navy Blue;46;0
2026;4;4426;Trousers;Beige;48;0
2026;4;4427;Trousers;Green;48;0
2026;4;4428;Coat;White;56;0
2026;4;4429;Skirt;Blue;50;0
2026;4;4430;Coat;Navy Blue;50;0
2026;4;4431;Shirt;Pink;40;0
2026;4;4432;Skirt;Grey;48;0
2026;4;4433;Dress;Pink;50;0
2026;4;4434;Jacket;Red;52;0
2026;4;4435;Jacket;Yellow;42;0
2026;4;4436;Coat;Red;50;0
2026;4;4437;Coat;Black;54;0
2026;4;4438;Shirt;Green;52;0
2026;4;4439;Jacket;Purple;42;0
2026;4;4440;Shirt;Red;40;0
2026;4;4441;Coat;Black;42;0
2026;4;4442;Jeans;Pink;42;0
2026;4;4443;Sweater;Beige;42;0
2026;4;4444;Trousers;Pink;44;0
2026;4;4445;Jacket;White;54;0
2026;4;4446;Coat;Blue;56;0
2026;4;4447;Dress;Blue;42;0
2026;4;4448;Skirt;Grey;44;0
2026;4;4449;Jeans;Blue;48;0
2026;4;4450;Jeans;Purple;44;0
2026;4;4451;Shirt;White;42;0
2026;4;4452;Skirt;White;40;0
2026;4;4453;Dress;Yellow;44;0
2026;4;4454;Trousers;Black;40;0
2026;4;4455;Sweater;Brown;48;0
2026;4;4456;Jeans;Red;50;0
2026;4;4457;Coat;Red;54;0
2026;4;4458;Blouse;White;46;0
2026;4;4459;Jacket;Purple;50;0
2026;4;4460;Jeans;Brown;40;0
2026;4;4461;Jacket;Green;48;0
2026;4;4462;Trousers;Green;54;0
2026;4;4463;Sweater;Brown;44;0
2026;4;4464;Blouse;Purple;50;0
2026;4;4465;Shirt;Grey;48;0
2026;4;4466;Sweater;Black;48;0
2026;4;4467;Sweater;Brown;44;0
2026;4;4468;Sweater;Brown;44;0
2026;4;4469;Shirt;Blue;46;0
2026;4;4470;Shirt;Black;40;0
2026;4;4471;Jeans;Pink;54;0
2026;4;4472;Shirt;Blue;46;0
2026;4;4473;Jeans;Brown;52;0
2026;4;4474;Coat;Navy Blue;50;0
2026;4;4475;Coat;Black;46;0
2026;4;4476;Trousers;Red;52;0
2026;4;4477;Sweater;Brown;50;0
2026;4;4478;Jeans;Purple;42;0
2026;4;4479;Jeans;Pink;48;0
2026;4;4480;Trousers;Purple;44;0
2026;4;4481;Jacket;Grey;54;0
2026;4;4482;Jeans;Blue;54;0
2026;4;4483;Jeans;Purple;42;0
2026;4;4484;Sweater;Green;40;0
2026;4;4485;Skirt;Beige;50;0
2026;4;4486;Coat;Yellow;42;0
2026;4;4487;Jeans;Red;42;0
2026;4;4488;Skirt;Beige;48;0
2026;4;4489;Jacket;Navy Blue;52;0
2026;4;4490;Jeans;Purple;40;0
2026;4;4491;Jacket;Blue;44;0
2026;4;4492;Dress;Yellow;40;0
2026;4;4493;Coat;Navy Blue;48;0
2026;4;4494;Jeans;Navy Blue;42;0
2026;4;4495;Blouse;Beige;48;0
2026;4;4496;Jeans;Purple;54;0
2026;4;4497;Coat;Blue;52;0
2026;4;4498;Jeans;Green;50;0
2026;4;4499;Dress;Navy Blue;48;0
2026;4;4500;Dress;Brown;42;0
2026;4;4501;Blouse;White;46;0
2026;4;4502;Dress;Blue;40;0
2026;4;4503;Shirt;Brown;42;0
2026;4;4504;Jacket;White;40;0
2026;4;4505;Dress;Navy Blue;50;0
2026;4;4506;Skirt;Black;48;0
2026;4;4507;Skirt;Black;42;0
2026;4;4508;Dress;Grey;48;0
2026;4;4509;Sweater;Beige;44;0
2026;4;4510;Jeans;Blue;40;0
2026;4;4511;Coat;Red;56;0
2026;4;4512;Jacket;Green;42;0
2026;4;4513;Skirt;Beige;48;0
2026;4;4514;Skirt;Brown;48;0
2026;4;4515;Sweater;Navy Blue;46;0
2026;4;4516;Blouse;Green;42;0
2026;4;4517;Sweater;Black;42;0
2026;4;4518;Shirt;Pink;42;0
2026;4;4519;Jacket;Yellow;54;0
2026;4;4520;Dress;Black;44;0
2026;4;4521;Jeans;Red;42;0
2026;4;4522;Shirt;Beige;48;0
2026;4;4523;Blouse;Brown;42;0
2026;4;4524;Jacket;Grey;54;0
2026;4;4525;Blouse;Green;48;0
2026;4;4526;Blouse;Red;46;0
2026;4;4527;Dress;Blue;42;0
2026;4;4528;Coat;Purple;52;0
2026;4;4529;Jacket;White;40;0
2026;4;4530;Dress;Green;50;0
2026;4;4531;Shirt;Green;50;0
2026;4;4532;Dress;Navy Blue;50;0
2026;4;4533;Trousers;White;46;0
2026;4;4534;Shirt;Black;40;0
2026;4;4535;Skirt;Red;46;0
2026;4;4536;Sweater;Blue;52;0
2026;4;4537;Trousers;Pink;46;0
2026;4;4538;Dress;Black;42;0
2026;4;4539;Trousers;Purple;54;0
2026;4;4540;Skirt;Black;46;0
2026;4;4541;Sweater;Black;48;0
2026;4;4542;Jacket;Black;48;0
2026;4;4543;Jeans;White;40;0
2026;4;4544;Jacket;Brown;42;0
2026;4;4545;Shirt;Blue;40;0
2026;4;4546;Skirt;Pink;50;0
2026;4;4547;Dress;Yellow;46;0
2026;4;4548;Jacket;Grey;54;0
2026;4;4549;Skirt;Pink;46;0
2026;4;4550;Sweater;Red;48;0
2026;4;4551;Trousers;Black;40;0
2026;4;4552;Trousers;Black;48;0
2026;4;4553;Skirt;Purple;40;0
2026;4;4554;Skirt;Blue;50;0
2026;4;4555;Shirt;Red;44;0
2026;4;4556;Dress;Beige;42;0
2026;4;4557;Jeans;Navy Blue;44;0
2026;4;4558;Skirt;Pink;48;0
2026;4;4559;Shirt;Brown;42;0
2026;4;4560;Jeans;Yellow;52;0
2026;4;4561;Skirt;Red;44;0
2026;4;4562;Skirt;Grey;46;0
2026;4;4563;Jacket;Brown;42;0
2026;4;4564;Shirt;Blue;44;0
2026;4;4565;Blouse;Red;48;0
2026;4;4566;Coat;Green;48;0
2026;4;4567;Blouse;Yellow;50;0
2026;4;4568;Trousers;Brown;46;0
2026;4;4569;Coat;Pink;46;0
2026;4;4570;Skirt;Red;44;0
2026;4;4571;Shirt;Brown;44;0
2026;4;4572;Trousers;Purple;46;0
2026;4;4573;Coat;Grey;42;0
2026;4;4574;Sweater;Black;48;0
2026;4;4575;Blouse;Navy Blue;42;0
2026;4;4576;Coat;Purple;48;0
2026;4;4577;Jacket;Blue;52;0
2026;4;4578;Shirt;Black;42;0
2026;4;4579;Coat;Pink;48;0
2026;4;4580;Trousers;Red;50;0
2026;4;4581;Skirt;Pink;42;0
2026;4;4582;Coat;Purple;54;0
2026;4;4583;Skirt;Pink;44;0
2026;4;4584;Shirt;Navy Blue;50;0
2026;4;4585;Dress;Yellow;42;0
2026;4;4586;Blouse;Yellow;48;0
2026;4;4587;Coat;Navy Blue;48;0
2026;4;4588;Shirt;Brown;52;0
2026;4;4589;Jacket;Grey;44;0
2026;4;4590;Jeans;Grey;52;0
2026;4;4591;Blouse;Navy Blue;44;0
2026;4;4592;Skirt;Purple;42;0
2026;4;4593;Skirt;White;44;0
2026;4;4594;Sweater;White;50;0
2026;4;4595;Dress;Pink;40;0
2026;4;4596;Trousers;Green;52;0
2026;4;4597;Jeans;Pink;52;0
2026;4;4598;Coat;Pink;42;0
2026;4;4599;Trousers;Blue;40;0
2026;4;4600;Coat;Black;46;0
2026;4;4601;Shirt;Beige;44;0
2026;4;4602;Shirt;Red;40;0
2026;4;4603;Jacket;Grey;52;0
2026;4;4604;Skirt;Red;42;0
2026;4;4605;Jeans;Yellow;42;0
2026;4;4606;Coat;Navy Blue;42;0
2026;4;4607;Jeans;Red;42;0
2026;4;4608;Jeans;Purple;40;0
2026;4;4609;Jacket;Red;46;0
2026;4;4610;Blouse;Pink;40;0
2026;4;4611;Sweater;Blue;44;0
2026;4;4612;Jeans;Brown;48;0
2026;4;4613;Shirt;Black;42;0
2026;4;4614;Shirt;Purple;52;0
2026;4;4615;Jacket;Beige;44;0
2026;4;4616;Jeans;Blue;54;0
2026;4;4617;Jacket;Black;48;0
2026;4;4618;Sweater;White;42;0
2026;4;4619;Coat;Blue;42;0
2026;4;4620;Shirt;Purple;42;0
2026;4;4621;Trousers;Navy Blue;54;0
2026;4;4622;Trousers;White;52;0
2026;4;4623;Skirt;Purple;42;0
2026;4;4624;Dress;Purple;50;0
2026;4;4625;Trousers;White;50;0
2026;4;4626;Coat;Purple;48;0
2026;4;4627;Coat;Black;54;0
2026;4;4628;Shirt;Black;42;0
2026;4;4629;Blouse;Pink;40;0
2026;4;4630;Sweater;Pink;40;0
2026;4;4631;Jeans;Beige;48;0
2026;4;4632;Dress;Black;50;0
2026;4;4633;Trousers;Purple;42;0
2026;4;4634;Shirt;Beige;44;0
2026;4;4635;Coat;Red;56;0
2026;4;4636;Skirt;Grey;42;0
2026;4;4637;Jacket;Beige;42;0
2026;4;4638;Skirt;Blue;46;0
2026;4;4639;Skirt;Green;48;0
2026;4;4640;Trousers;Grey;48;0
2026;4;4641;Shirt;Grey;44;0
2026;4;4642;Trousers;Yellow;40;0
2026;4;4643;Jacket;Pink;44;0
2026;4;4644;Coat;Grey;50;0
2026;4;4645;Trousers;Red;52;0
2026;4;4646;Skirt;Green;50;0
2026;4;4647;Coat;White;50;0
2026;4;4648;Trousers;Green;44;0
2026;4;4649;Trousers;Purple;40;0
2026;4;4650;Trousers;Purple;44;0
2026;4;4651;Sweater;Blue;44;0
2026;4;4652;Blouse;Grey;44;0
2026;4;4653;Trousers;Pink;48;0
2026;4;4654;Jeans;Black;46;0
2026;4;4655;Shirt;Navy Blue;42;0
2026;4;4656;Coat;Grey;48;0
2026;4;4657;Trousers;White;44;0
2026;4;4658;Dress;Blue;46;0
2026;4;4659;Jeans;Yellow;40;0
2026;4;4660;Blouse;White;44;0
2026;4;4661;Shirt;Pink;48;0
2026;4;4662;Jeans;Red;50;0
2026;4;4663;Blouse;Pink;48;0
2026;4;4664;Sweater;Navy Blue;48;0
2026;4;4665;Sweater;Brown;52;0
2026;4;4666;Shirt;Blue;50;0
2026;4;4667;Skirt;Beige;46;0
2026;4;4668;Jacket;Beige;44;0
2026;4;4669;Jacket;Green;46;0
2026;4;4670;Coat;Navy Blue;52;0
2026;4;4671;Dress;Red;40;0
2026;4;4672;Sweater;Beige;40;0
2026;4;4673;Coat;Black;46;0
2026;4;4674;Skirt;Pink;50;0
2026;4;4675;Trousers;Black;44;0
2026;4;4676;Coat;Red;54;0
2026;4;4677;Coat;Purple;46;0
2026;4;4678;Blouse;Beige;40;0
2026;4;4679;Coat;Blue;46;0
2026;4;4680;Dress;Green;42;0
2026;4;4681;Coat;Brown;48;0
2026;4;4682;Jacket;Brown;50;0
2026;4;4683;Dress;Purple;42;0
2026;4;4684;Dress;Green;48;0
2026;4;4685;Sweater;White;40;0
2026;4;4686;Dress;Red;48;0
2026;4;4687;Jacket;Yellow;54;0
2026;4;4688;Trousers;Green;44;0
2026;4;4689;Skirt;Purple;42;0
2026;4;4690;Dress;Yellow;44;0
2026;4;4691;Blouse;Navy Blue;50;0
2026;4;4692;Trousers;Beige;50;0
2026;4;4693;Coat;Yellow;52;0
2026;4;4694;Trousers;Purple;52;0
2026;4;4695;Skirt;White;46;0
2026;4;4696;Jeans;Grey;52;0
2026;4;4697;Jeans;Grey;42;0
2026;4;4698;Coat;White;48;0
2026;4;4699;Dress;Red;50;0
2026;4;4700;Coat;Blue;54;0
2026;4;4701;Coat;Brown;44;0
2026;4;4702;Sweater;Yellow;52;0
2026;4;4703;Blouse;Red;50;0
2026;4;4704;Trousers;Purple;44;0
2026;4;4705;Jeans;Grey;44;0
2026;4;4706;Shirt;Brown;40;0
2026;4;4707;Jacket;Brown;52;0
2026;4;4708;Trousers;Grey;44;0
2026;4;4709;Shirt;Green;46;0
2026;4;4710;Sweater;Blue;52;0
2026;4;4711;Coat;Pink;42;0
2026;4;4712;Coat;Blue;54;0
2026;4;4713;Jacket;Brown;44;0
2026;4;4714;Jeans;Beige;52;0
2026;4;4715;Shirt;Brown;50;0
2026;4;4716;Shirt;Grey;44;0
2026;4;4717;Skirt;White;46;0
2026;4;4718;Skirt;Navy Blue;48;0
2026;4;4719;Jacket;Green;42;0
2026;4;4720;Sweater;Yellow;40;0
2026;4;4721;Dress;White;50;0
2026;4;4722;Jeans;Grey;44;0
2026;4;4723;Jacket;Red;40;0
2026;4;4724;Dress;Beige;46;0
2026;4;4725;Trousers;Yellow;46;0
2026;4;4726;Jeans;Black;40;0
2026;4;4727;Sweater;Navy Blue;40;0
2026;4;4728;Jeans;Brown;40;0
2026;4;4729;Jeans;Pink;48;0
2026;4;4730;Trousers;Grey;50;0
2026;4;4731;Jeans;Blue;48;0
2026;4;4732;Blouse;Yellow;50;0
2026;4;4733;Jeans;Brown;54;0
2026;4;4734;Shirt;Beige;50;0
2026;4;4735;Dress;Beige;48;0
2026;4;4736;Blouse;Black;42;0
2026;4;4737;Jeans;White;48;0
2026;4;4738;Blouse;White;40;0
2026;4;4739;Jeans;Yellow;54;0
2026;4;4740;Shirt;Red;44;0
2026;4;4741;Shirt;Brown;42;0
2026;4;4742;Blouse;White;44;0
2026;4;4743;Jeans;Brown;52;0
2026;4;4744;Blouse;Navy Blue;48;0
2026;4;4745;Skirt;Blue;50;0
2026;4;4746;Trousers;Grey;44;0
2026;4;4747;Shirt;Green;50;0
2026;4;4748;Coat;Green;48;0
2026;4;4749;Skirt;Brown;48;0
2026;4;4750;Jacket;Pink;50;0
2026;4;4751;Sweater;Yellow;44;0
2026;4;4752;Jacket;Green;50;0
2026;4;4753;Skirt;Red;46;0
2026;4;4754;Blouse;Grey;48;0
2026;4;4755;Skirt;Yellow;50;0
2026;4;4756;Coat;Green;44;0
2026;4;4757;Blouse;Beige;42;0
2026;4;4758;Trousers;Red;48;0
2026;4;4759;Coat;Brown;46;0
2026;4;4760;Coat;Pink;56;0
2026;4;4761;Trousers;Red;40;0
2026;4;4762;Skirt;Brown;46;0
2026;4;4763;Coat;Pink;46;0
2026;4;4764;Sweater;White;44;0
2026;4;4765;Blouse;Green;44;0
2026;4;4766;Shirt;Brown;48;0
2026;4;4767;Skirt;Blue;40;0
2026;4;4768;Trousers;Yellow;40;0
2026;4;4769;Blouse;Black;48;0
2026;4;4770;Jacket;Brown;48;0
2026;4;4771;Dress;Grey;44;0
2026;4;4772;Coat;Brown;48;0
2026;4;4773;Blouse;Yellow;40;0
2026;4;4774;Skirt;White;50;0
2026;4;4775;Jacket;Grey;44;0
2026;4;4776;Trousers;Navy Blue;48;0
2026;4;4777;Dress;Red;44;0
2026;4;4778;Coat;Blue;44;0
2026;4;4779;Trousers;Beige;50;0
2026;4;4780;Coat;White;46;0
2026;4;4781;Coat;Red;44;0
2026;4;4782;Coat;Pink;52;0
2026;4;4783;Coat;Purple;46;0
2026;4;4784;Jeans;Purple;52;0
2026;4;4785;Dress;Blue;42;0
2026;4;4786;Trousers;Red;52;0
2026;4;4787;Dress;Purple;44;0
2026;4;4788;Shirt;Brown;52;0
2026;4;4789;Coat;Brown;42;0
2026;4;4790;Skirt;Yellow;46;0
2026;4;4791;Shirt;Purple;44;0
2026;4;4792;Coat;Navy Blue;52;0
2026;4;4793;Trousers;Blue;46;0
2026;4;4794;Jacket;Brown;50;0
2026;4;4795;Dress;Black;42;0
2026;4;4796;Blouse;Brown;50;0
2026;4;4797;Dress;Green;50;0
2026;4;4798;Coat;Black;54;0
2026;4;4799;Jeans;Grey;50;0
2026;4;4800;Blouse;Purple;44;0
2026;4;4801;Jacket;Navy Blue;54;0
2026;4;4802;Coat;Navy Blue;56;0
2026;4;4803;Trousers;Yellow;52;0
2026;4;4804;Jacket;Yellow;50;0
2026;4;4805;Jacket;Brown;52;0
2026;4;4806;Jeans;Pink;52;0
2026;4;4807;Dress;Green;40;0
2026;4;4808;Shirt;Black;52;0
2026;4;4809;Coat;Green;56;0
2026;4;4810;Blouse;Pink;48;0
2026;4;4811;Dress;Brown;40;0
2026;4;4812;Jacket;Purple;46;0
2026;4;4813;Trousers;Blue;48;0
2026;4;4814;Dress;Black;42;0
2026;4;4815;Shirt;White;40;0
2026;4;4816;Jacket;Pink;54;0
2026;4;4817;Coat;Pink;44;0
2026;4;4818;Trousers;Black;46;0
2026;4;4819;Trousers;Black;46;0
2026;4;4820;Jeans;White;46;0
2026;4;4821;Blouse;Pink;42;0
2026;4;4822;Dress;Navy Blue;50;0
2026;4;4823;Jeans;White;42;0
2026;4;4824;Blouse;Beige;50;0
2026;4;4825;Blouse;Yellow;46;0
2026;4;4826;Sweater;Brown;44;0
2026;4;4827;Coat;Pink;56;0
2026;4;4828;Jacket;Yellow;42;0
2026;4;4829;Trousers;Navy Blue;50;0
2026;4;4830;Coat;White;50;0
2026;4;4831;Jacket;Grey;42;0
2026;4;4832;Dress;Purple;46;0
2026;4;4833;Shirt;Red;50;0
2026;4;4834;Blouse;Navy Blue;42;0
2026;4;4835;Jeans;White;54;0
2026;4;4836;Shirt;Grey;48;0
2026;4;4837;Coat;Black;56;0
2026;4;4838;Coat;Black;42;0
2026;4;4839;Jacket;Brown;44;0
2026;4;4840;Jeans;Beige;54;0
2026;4;4841;Shirt;Grey;48;0
2026;4;4842;Skirt;Pink;42;0
2026;4;4843;Jeans;Yellow;42;0
2026;4;4844;Jacket;Green;52;0
2026;4;4845;Blouse;Blue;42;0
2026;4;4846;Trousers;Red;46;0
2026;4;4847;Skirt;Beige;50;0
2026;4;4848;Shirt;Navy Blue;46;0
2026;4;4849;Shirt;Pink;52;0
2026;4;4850;Dress;Purple;50;0
2026;4;4851;Dress;Brown;50;0
2026;4;4852;Jeans;Brown;52;0
2026;4;4853;Sweater;White;48;0
2026;4;4854;Jacket;Green;42;0
2026;4;4855;Jacket;Red;40;0
2026;4;4856;Trousers;Brown;50;0
2026;4;4857;Shirt;Yellow;52;0
2026;4;4858;Dress;Purple;42;0
2026;4;4859;Jeans;Purple;40;0
2026;4;4860;Dress;Blue;40;0
2026;4;4861;Blouse;Beige;46;0
