article_id;revenue;total_margin;sales_count;return_rate;product_type_name;colour_group_name;size;price;cost;current_stock;stock_value;return_rate_pct;margin_pct;turnover;revenue_cumsum;revenue_cumsum_pct;abc;cv;xyz;abc_xyz
148;314916,0;156597,0;21;0,5238095238095238;Jacket;Pink;48;14996,0;7539,0;81;610659,0;52,38095238095239;49,72659375833556;0,25609756097560976;100425737,0;12,903456483043932;A;100,83142308458011;Z;AZ
2669;314912,0;128102,0;26;0,6153846153846154;Blouse;Pink;42;12112,0;7185,0;50;359250,0;61,53846153846154;40,67866578599736;0,5098039215686274;100740649,0;12,943918753069278;A;75,7959379291705;Z;AZ
2374;314886,0;173514,0;22;0,7727272727272727;Jeans;Beige;50;14313,0;6426,0;90;578340,0;77,27272727272727;55,10375183399706;0,24175824175824176;101055535,0;12,984377682418433;A;69,12569807050077;Z;AZ
3133;314556,0;176770,0;22;0,45454545454545453;Sweater;Navy Blue;42;14298,0;6263,0;136;851768,0;45,45454545454545;56,196670863057776;0,16058394160583941;101370091,0;13,024794210877472;A;76,55230530188041;Z;AZ
149;314550,0;177579,0;27;0,37037037037037035;Coat;Green;44;11650,0;5073,0;72;365256,0;37,03703703703704;56,45493562231759;0,3698630136986301;101684641,0;13,065209968411235;A;63,210051907725315;Z;AZ
4721;314350,0;167650,0;25;0,84;Dress;White;50;12574,0;5868,0;110;645480,0;84,0;53,33227294417051;0,22522522522522523;101998991,0;13,105600028435834;A;114,79626221346153;Z;AZ
3276;314328,0;138012,0;28;0,5;Coat;Grey;50;11226,0;6297,0;51;321147,0;50,0;43,90700160342063;0,5384615384615384;102313319,0;13,14598726173443;A;58,743807157915015;Y;AY
1239;314325,0;160700,0;25;0,68;Dress;Purple;48;12573,0;6145,0;128;786560,0;68,0;51,12542750338026;0,1937984496124031;102627644,0;13,186374109570387;A;94,81081641400894;Z;AZ
953;314286,0;183225,0;21;0,6666666666666666;Blouse;Red;48;14966,0;6241,0;107;667787,0;66,66666666666666;58,29881063744487;0,19444444444444445;102941930,0;13,226755946392055;A;55,16041709505273;Y;AY
29;314180,0;138621,0;23;0,43478260869565216;Shirt;Grey;48;13660,0;7633,0;98;748034,0;43,47826086956522;44,12152269399707;0,23232323232323232;103256110,0;13,26712416353387;A;90,25369525281558;Z;AZ
2638;314175,0;184425,0;25;0,48;Coat;Pink;44;12567,0;5190,0;32;166080,0;48,0;58,70136070661256;0,7575757575757576;103570285,0;13,307491738237957;A;59,52539564986298;Y;AY
1977;314134,0;138598,0;23;0,6521739130434783;Coat;Navy Blue;52;13658,0;7632,0;83;633456,0;65,21739130434783;44,12066188314541;0,27380952380952384;103884419,0;13,347854044952662;A;68,41941759399165;Z;AZ
2655;313848,0;126360,0;27;0,5185185185185185;Skirt;Brown;50;11624,0;6944,0;44;305536,0;51,85185185185185;40,26152787336545;0,6;104198267,0;13,38817960422927;A;73,70277311900888;Z;AZ
4218;313320,0;155472,0;24;0,375;Shirt;Beige;40;13055,0;6577,0;53;348581,0;37,5;49,62083492914592;0,4444444444444444;104511587,0;13,42843732208169;A;67,4199862463242;Z;AZ
3197;313080,0;136512,0;24;0,4166666666666667;Skirt;Grey;40;13045,0;7357,0;38;279566,0;41,66666666666667;43,6029129934841;0,6153846153846154;104824667,0;13,468664202923113;A;67,4199862463242;Z;AZ
2532;313066,0;152672,0;26;0,6923076923076923;Dress;Grey;48;12041,0;6169,0;89;549041,0;69,23076923076923;48,766713728095674;0,28888888888888886;105137733,0;13,508889284938899;A;78,30918981353521;Z;AZ
3556;313016,0;151624,0;22;0,4090909090909091;Coat;Red;50;14228,0;7336,0;93;682248,0;40,909090909090914;48,439696373348326;0,23404255319148937;105450749,0;13,549107942577395;A;80,00751279524594;Z;AZ
1957;312832,0;187304,0;26;0,8846153846153846;Dress;Black;44;12032,0;4828,0;85;410380,0;88,46153846153845;59,87367021276596;0,3023255813953488;105763581,0;13,58930295850746;A;83,10799729647877;Z;AZ
346;312792,0;152304,0;24;0,2916666666666667;Trousers;Purple;46;13033,0;6687,0;60;401220,0;29,166666666666668;48,69178239852682;0,39344262295081966;106076373,0;13,629492834935695;A;92,93203772845851;Z;AZ
1272;312731,0;186760,0;23;0,6521739130434783;Blouse;Brown;46;13597,0;5477,0;85;465545,0;65,21739130434783;59,71905567404574;0,26744186046511625;106389104,0;13,669674873623633;A;64,70151701072065;Z;AZ
4658;312700,0;137900,0;25;0,68;Dress;Blue;46;12508,0;6992,0;115;804080,0;68,0;44,09977614326831;0,21551724137931033;106701804,0;13,709852929197652;A;77,82497846274853;Z;AZ
1631;312600,0;187320,0;24;0,5416666666666666;Sweater;Green;52;13025,0;5220,0;99;516780,0;54,166666666666664;59,9232245681382;0,24;107014404,0;13,750018136017092;A;73,85489458759965;Z;AZ
2001;312598,0;156104,0;26;0,2692307692307692;Shirt;Navy Blue;40;12023,0;6019,0;166;999154,0;26,923076923076923;49,9376195625052;0,15568862275449102;107327002,0;13,790183085861438;A;61,71303908506353;Z;AZ
4461;312186,0;179886,0;21;0,47619047619047616;Jacket;Green;48;14866,0;6300,0;140;882000,0;47,61904761904761;57,62141800080721;0,14893617021276595;107639188,0;13,830295098836912;A;81,27006673850398;Z;AZ
4152;312102,0;160062,0;21;0,3333333333333333;Skirt;Purple;40;14862,0;7240,0;106;767440,0;33,33333333333333;51,28515677566949;0,19626168224299065;107951290,0;13,870396318858539;A;65,03887805479955;Z;AZ
54;311788,0;162886,0;23;0,43478260869565216;Jacket;Purple;40;13556,0;6474,0;139;899886,0;43,47826086956522;52,24254942460903;0,16428571428571428;108263078,0;13,910457193790782;A;68,41941759399165;Z;AZ
38;311784,0;170522,0;22;0,7272727272727273;Sweater;Pink;40;14172,0;6421,0;91;584311,0;72,72727272727273;54,692351114874405;0,2391304347826087;108574862,0;13,95051755477284;A;72,93359164598418;Z;AZ
2031;311766,0;180348,0;21;0,47619047619047616;Sweater;Pink;50;14846,0;6258,0;74;463092,0;47,61904761904761;57,8472315775293;0,28;108886628,0;13,990575602979074;A;73,60325878080393;Z;AZ
30;311762,0;164824,0;22;0,4090909090909091;Shirt;Grey;44;14171,0;6679,0;74;494246,0;40,909090909090914;52,868534330675324;0,29333333333333333;109198390,0;14,030633137235126;A;69,12569807050076;Z;AZ
4616;311640,0;165168,0;24;0,6666666666666666;Jeans;Blue;54;12985,0;6103,0;92;561476,0;66,66666666666666;52,99961494031575;0,25806451612903225;109510030,0;14,07067499601059;A;63,960214906683134;Z;AZ
4962;311432,0;173646,0;22;0,36363636363636365;Coat;White;52;14156,0;6263,0;110;688930,0;36,36363636363637;55,7572760666855;0,1981981981981982;109821462,0;14,110690129376524;A;83,3195580901062;Z;AZ
301;311262,0;179844,0;21;0,7142857142857143;Jacket;Beige;40;14822,0;6258,0;125;782250,0;71,42857142857143;57,77897719605991;0,16666666666666666;110132724,0;14,150683419859671;A;84,84406738213546;Z;AZ
3269;311146,0;135322,0;22;0,6363636363636364;Coat;Yellow;48;14143,0;7992,0;78;623376,0;63,63636363636363;43,491479884041574;0,27848101265822783;110443870,0;14,190661805787508;A;69,12569807050079;Z;AZ
2513;310464,0;161088,0;24;0,5416666666666666;Jeans;Black;48;12936,0;6224,0;92;572608,0;54,166666666666664;51,88620902906618;0,25806451612903225;110754334,0;14,2305525632091;A;60,30226891555272;Z;AZ
4897;310176,0;150144,0;24;0,5416666666666666;Coat;White;42;12924,0;6668,0;148;986864,0;54,166666666666664;48,40606623336428;0,1610738255033557;111064510,0;14,270406316217501;A;56,40760748177662;Y;AY
3047;310110,0;134190,0;30;0,5333333333333333;Jeans;Green;44;10337,0;5864,0;75;439800,0;53,333333333333336;43,271742284995646;0,39473684210526316;111374620,0;14,310251589047878;A;71,35060680126757;Z;AZ
4529;310046,0;155870,0;22;0,6363636363636364;Jacket;White;40;14093,0;7008,0;121;847968,0;63,63636363636363;50,27318526928263;0,18032786885245902;111684666,0;14,350088638675325;A;69,12569807050079;Z;AZ
1484;309975,0;172350,0;25;0,6;Blouse;Red;44;12399,0;5505,0;112;616560,0;60,0;55,60125816598113;0,22123893805309736;111994641,0;14,389916565687018;A;62,9458641864723;Z;AZ
1215;309972,0;177294,0;26;0,5384615384615384;Coat;Green;46;11922,0;5103,0;83;423549,0;53,84615384615385;57,19677906391545;0,30952380952380953;112304613,0;14,429744107236075;A;47,53187543487113;Y;AY
3465;309914,0;142780,0;22;0,36363636363636365;Skirt;Purple;50;14087,0;7597,0;83;630551,0;36,36363636363637;46,07084546035352;0,2619047619047619;112614527,0;14,469564196507475;A;60,79859225702322;Z;AZ
3857;309718,0;138598,0;23;0,391304347826087;Coat;Grey;52;13466,0;7440,0;54;401760,0;39,130434782608695;44,74974008614288;0,41818181818181815;112924245,0;14,509359102219896;A;103,05523523261841;Z;AZ
2154;309687,0;184212,0;21;0,42857142857142855;Jeans;White;50;14747,0;5975,0;158;944050,0;42,857142857142854;59,483284735878485;0,1320754716981132;113233932,0;14,549150024818397;A;65,03887805479955;Z;AZ
1685;309628,0;160358,0;22;0,5909090909090909;Jacket;Beige;40;14074,0;6785,0;84;569940,0;59,09090909090909;51,79053573966179;0,25882352941176473;113543560,0;14,588933366651696;A;65,09543361162056;Z;AZ
4712;309603,0;125787,0;23;0,2608695652173913;Coat;Blue;54;13461,0;7992,0;94;751248,0;26,08695652173913;40,62848228214843;0,24210526315789474;113853163,0;14,62871349629635;A;46,97408542844452;Y;AY
4045;309450,0;179200,0;25;0,44;Sweater;Yellow;44;12378,0;5210,0;125;651250,0;44,0;57,90919373081274;0,1984126984126984;114162613,0;14,668473967346493;A;72,24201748919454;Z;AZ
2278;309204,0;130557,0;21;0,2857142857142857;Shirt;Green;46;14724,0;8507,0;81;689067,0;28,57142857142857;42,22358054876392;0,25609756097560976;114471817,0;14,70820283046037;A;65,03887805479955;Z;AZ
3968;309122,0;157498,0;22;0,3181818181818182;Shirt;Blue;42;14051,0;6892,0;83;572036,0;31,818181818181817;50,95011031243328;0,2619047619047619;114780939,0;14,747921157595488;A;69,12569807050076;Z;AZ
1875;309000,0;169368,0;24;0,5833333333333334;Jeans;Brown;42;12875,0;5818,0;69;401442,0;58,333333333333336;54,81165048543689;0,34285714285714286;115089939,0;14,787623809250022;A;82,57228238447705;Z;AZ
3634;308440,0;171644,0;22;0,5909090909090909;Blouse;Grey;44;14020,0;6218,0;76;472568,0;59,09090909090909;55,64907275320971;0,2857142857142857;115398379,0;14,827254507878902;A;72,93359164598417;Z;AZ
644;308220,0;129228,0;22;0,45454545454545453;Skirt;Beige;48;14010,0;8136,0;75;610200,0;45,45454545454545;41,92719486081371;0,2894736842105263;115706599,0;14,866856939247702;A;60,79859225702322;Z;AZ
4038;308085,0;161506,0;23;0,43478260869565216;Blouse;Navy Blue;50;13395,0;6373,0;69;439737,0;43,47826086956522;52,42254572601717;0,32857142857142857;116014684,0;14,906442024797819;A;60,75652971554687;Z;AZ
2479;307934,0;174790,0;22;0,6818181818181818;Jacket;Yellow;46;13997,0;6052,0;73;441796,0;68,18181818181817;56,76216332071158;0,2972972972972973;116322618,0;14,946007708728521;A;76,55230530188042;Z;AZ
773;307868,0;154638,0;22;0,8636363636363636;Dress;Blue;40;13994,0;6965,0;79;550235,0;86,36363636363636;50,22866942975561;0,275;116630486,0;14,985564912481198;A;69,12569807050079;Z;AZ
947;307809,0;159505,0;23;0,5217391304347826;Jacket;Green;54;13383,0;6448,0;134;864032,0;52,17391304347826;51,819472465067626;0,17037037037037037;116938295,0;15,02511453546867;A;81,61457164961891;Z;AZ
3400;307670,0;158994,0;22;0,5454545454545454;Jeans;Blue;44;13985,0;6758,0;92;621736,0;54,54545454545454;51,67679656775116;0,23655913978494625;117245965,0;15,06464629868728;A;89,57701755265606;Z;AZ
1106;307658,0;183950,0;26;0,38461538461538464;Skirt;Purple;42;11833,0;4758,0;121;575718,0;38,46153846153847;59,7904166314544;0,21311475409836064;117553623,0;15,104176520055335;A;64,77502756312957;Z;AZ
2822;307488,0;163848,0;24;0,4583333333333333;Blouse;Blue;40;12812,0;5985,0;94;562590,0;45,83333333333333;53,28598189197628;0,25263157894736843;117861111,0;15,143684898540604;A;47,67312946227962;Y;AY
4233;307372,0;127686,0;26;0,4230769230769231;Jeans;Black;42;11822,0;6911,0;88;608168,0;42,30769230769231;41,54119438335307;0,29213483146067415;118168483,0;15,183178372470563;A;51,44496267901963;Y;AY
1074;307054,0;159126,0;22;0,6363636363636364;Dress;Grey;46;13957,0;6724,0;83;558092,0;63,63636363636363;51,82345776312961;0,2619047619047619;118475537,0;15,222630987360953;A;80,00751279524594;Z;AZ
3763;306912,0;169464,0;23;0,34782608695652173;Sweater;White;42;13344,0;5976,0;99;591624,0;34,78260869565217;55,2158273381295;0,23;118782449,0;15,26206535701984;A;68,41941759399164;Z;AZ
3310;306816,0;181680,0;24;0,6666666666666666;Jacket;Grey;46;12784,0;5214,0;140;729960,0;66,66666666666666;59,21464330413016;0,1702127659574468;119089265,0;15,301487391874325;A;47,67312946227962;Y;AY
4627;306636,0;133745,0;23;0,5217391304347826;Coat;Black;54;13332,0;7517,0;134;1007278,0;52,17391304347826;43,61686168616862;0,17037037037037037;119395901,0;15,340886298970569;A;71,94544533404081;Z;AZ
3233;306558,0;140859,0;27;0,5185185185185185;Jeans;Green;44;11354,0;6137,0;133;816221,0;51,85185185185185;45,94856438259644;0,20149253731343283;119702459,0;15,380275184038236;A;76,10023515893884;Z;AZ
3786;306416,0;164824,0;22;0,45454545454545453;Blouse;White;50;13928,0;6436,0;64;411904,0;45,45454545454545;53,790924755887424;0,3384615384615385;120008875,0;15,4196458238744;A;56,1740346048477;Y;AY
3514;306261,0;132840,0;27;0,4074074074074074;Blouse;Grey;48;11343,0;6423,0;84;539532,0;40,74074074074074;43,37476857974081;0,3176470588235294;120315136,0;15,458996548140966;A;71,2246568234513;Z;AZ
4331;306245,0;164749,0;23;0,4782608695652174;Blouse;Navy Blue;46;13315,0;6152,0;91;559832,0;47,82608695652174;53,79647014645137;0,25;120621381,0;15,498345216606799;A;71,94544533404081;Z;AZ
1114;306240,0;140940,0;29;0,3103448275862069;Shirt;Blue;48;10560,0;5700,0;71;404700,0;31,03448275862069;46,02272727272727;0,4027777777777778;120927621,0;15,537693242634901;A;62,27760128378841;Z;AZ
4703;305991,0;124278,0;21;0,6666666666666666;Blouse;Red;50;14571,0;8653,0;87;752811,0;66,66666666666666;40,61492004666804;0,23863636363636365;121233612,0;15,577009275264098;A;73,60325878080393;Z;AZ
3308;305832,0;141408,0;24;0,625;Blouse;Red;50;12743,0;6851,0;158;1082458,0;62,5;46,23714980773758;0,1509433962264151;121539444,0;15,61630487837351;A;90,4534033733291;Z;AZ
4072;305760,0;139872,0;24;0,4583333333333333;Coat;Green;52;12740,0;6912,0;78;539136,0;45,83333333333333;45,74568288854003;0,3037974683544304;121845204,0;15,655591230379622;A;70,71067811865476;Z;AZ
2184;305734,0;127322,0;26;0,4230769230769231;Sweater;Grey;44;11759,0;6862,0;121;830302,0;42,30769230769231;41,64469767837401;0,21311475409836064;122150938,0;15,694874241709547;A;73,19644256296239;Z;AZ
1517;305640,0;180720,0;24;0,4583333333333333;Skirt;White;44;12735,0;5205,0;129;671445,0;45,83333333333333;59,1283863368669;0,18461538461538463;122456578,0;15,734145175210164;A;73,85489458759965;Z;AZ
3997;305634,0;122535,0;21;0,38095238095238093;Jacket;Brown;40;14554,0;8719,0;110;959090,0;38,095238095238095;40,09207090834135;0,1891891891891892;122762212,0;15,77341533778551;A;55,16041709505273;Y;AY
2181;305624,0;145774,0;23;0,43478260869565216;Jeans;Grey;52;13288,0;6950,0;84;583800,0;43,47826086956522;47,69717037928958;0,27058823529411763;123067836,0;15,812684215485396;A;75,30655685082075;Z;AZ
3165;305450,0;158250,0;25;0,4;Shirt;White;40;12218,0;5888,0;58;341504,0;40,0;51,80880667867081;0,423728813559322;123373286,0;15,85193073635231;A;62,9458641864723;Z;AZ
856;305424,0;147336,0;21;0,23809523809523808;Skirt;Purple;44;14544,0;7528,0;102;767856,0;23,809523809523807;48,23982398239824;0,20388349514563106;123678710,0;15,891173916543034;A;77,53148860571063;Z;AZ
1269;305300,0;124375,0;25;0,4;Shirt;White;48;12212,0;7237,0;116;839492,0;40,0;40,73861775302981;0,21367521367521367;123984010,0;15,930401164278077;A;77,82497846274853;Z;AZ
4016;305228,0;171528,0;28;0,4642857142857143;Jacket;Beige;48;10901,0;4775,0;58;276950,0;46,42857142857143;56,196679203742775;0,4745762711864407;124289238,0;15,96961916090982;A;80,35173141952217;Z;AZ
1814;304872,0;179592,0;24;0,5;Sweater;White;50;12703,0;5220,0;94;490680,0;50,0;58,90734472171928;0,25263157894736843;124594110,0;16,00879141597526;A;79,77240352174655;Z;AZ
2690;304605,0;149625,0;21;0,42857142857142855;Skirt;Yellow;50;14505,0;7380,0;101;745380,0;42,857142857142854;49,12099276111685;0,20588235294117646;124898715,0;16,047929364865965;A;65,03887805479955;Z;AZ
340;304296,0;137952,0;24;0,4583333333333333;Shirt;Blue;44;12679,0;6931,0;131;907961,0;45,83333333333333;45,334805584036594;0,18181818181818182;125203011,0;16,087027611105018;A;82,57228238447705;Z;AZ
330;303723,0;138747,0;21;0,42857142857142855;Jeans;Yellow;52;14463,0;7856,0;99;777744,0;42,857142857142854;45,68208532116435;0,21;125506734,0;16,126052233980325;A;84,84406738213546;Z;AZ
1806;303723,0;168546,0;21;0,7619047619047619;Dress;Grey;42;14463,0;6437,0;104;669448,0;76,19047619047619;55,49332780197746;0,2;125810457,0;16,165076856855627;A;55,16041709505273;Y;AY
27;303654,0;138710,0;26;0,4230769230769231;Coat;Grey;42;11679,0;6344,0;72;456768,0;42,30769230769231;45,68028084596284;0,3561643835616438;126114111,0;16,20409261409027;A;78,30918981353521;Z;AZ
2072;303144,0;122040,0;24;0,3333333333333333;Skirt;Grey;50;12631,0;7546,0;132;996072,0;33,33333333333333;40,25809516269496;0,18045112781954886;126417255,0;16,243042842676555;A;63,960214906683134;Z;AZ
1292;303120,0;178020,0;30;0,36666666666666664;Skirt;Purple;44;10104,0;4170,0;113;471210,0;36,666666666666664;58,729216152019006;0,2631578947368421;126720375,0;16,281989987561737;A;40,0;Y;AY
1444;302324,0;140756,0;22;0,5;Jacket;Pink;54;13742,0;7344,0;76;558144,0;50,0;46,55799738029399;0,2857142857142857;127022699,0;16,32083485636046;A;89,57701755265606;Z;AZ
1797;301912,0;167128,0;26;0,6153846153846154;Dress;Grey;42;11612,0;5184,0;90;466560,0;61,53846153846154;55,35652772993455;0,2857142857142857;127324611,0;16,359626788290306;A;61,71303908506353;Z;AZ
2048;301890,0;169012,0;29;0,7241379310344828;Blouse;Red;50;10410,0;4582,0;75;343650,0;72,41379310344827;55,984630163304516;0,3815789473684211;127626501,0;16,398415893494146;A;57,06018078217031;Y;AY
580;301829,0;123855,0;23;0,30434782608695654;Shirt;Purple;40;13123,0;7738,0;87;673206,0;30,434782608695656;41,03482435418731;0,26136363636363635;127928330,0;16,43719716095769;A;51,975908864119404;Y;AY
2366;301560,0;133665,0;21;0,2857142857142857;Shirt;White;40;14360,0;7995,0;90;719550,0;28,57142857142857;44,32451253481894;0,23076923076923078;128229890,0;16,475943865271415;A;69,45320497205681;Z;AZ
4740;301440,0;124672,0;32;0,625;Shirt;Red;44;9420,0;5524,0;83;458492,0;62,5;41,3588110403397;0,38095238095238093;128531330,0;16,51467515107964;A;75,56604576611956;Z;AZ
3605;301320,0;171207,0;27;0,37037037037037035;Sweater;Green;46;11160,0;4819,0;138;665022,0;37,03703703703704;56,818996415770606;0,19424460431654678;128832650,0;16,553391018382367;A;89,14105645620286;Z;AZ
630;301162,0;170844,0;23;0,5217391304347826;Shirt;White;40;13094,0;5666,0;84;475944,0;52,17391304347826;56,728272491217346;0,27058823529411763;129133812,0;16,59208658465286;A;64,70151701072065;Z;AZ
2038;300744,0;178392,0;24;0,4166666666666667;Shirt;Grey;40;12531,0;5098,0;117;596466,0;41,66666666666667;59,31689410262548;0,2033898305084746;129434556,0;16,630728443129208;A;70,71067811865476;Z;AZ
3570;300600,0;156900,0;25;0,64;Jeans;Beige;40;12024,0;5748,0;112;643776,0;64,0;52,19560878243513;0,22123893805309736;129735156,0;16,669351799398953;A;38,062150132740435;Y;AY
2177;300527,0;133545,0;29;0,5517241379310345;Trousers;Red;54;10363,0;5758,0;105;604590,0;55,172413793103445;44,43693911029625;0,27358490566037735;130035683,0;16,707965776077856;A;48,18621322267511;Y;AY
3981;300405,0;148953,0;21;0,47619047619047616;Blouse;Purple;46;14305,0;7212,0;88;634656,0;47,61904761904761;49,58406151695212;0,23595505617977527;130336088,0;16,746564077276172;A;60,30226891555272;Z;AZ
212;300325,0;153350,0;25;0,32;Shirt;Black;50;12013,0;5879,0;67;393893,0;32,0;51,06135020394572;0,36764705882352944;130636413,0;16,785152099470825;A;62,9458641864723;Z;AZ
3435;299952,0;121080,0;24;0,3333333333333333;Jeans;Yellow;54;12498,0;7453,0;142;1058326,0;33,33333333333333;40,36645863338134;0,16783216783216784;130936365,0;16,82369219581089;A;47,67312946227962;Y;AY
1743;299506,0;152559,0;23;0,391304347826087;Skirt;Purple;46;13022,0;6389,0;83;530287,0;39,130434782608695;50,93687605590539;0,27380952380952384;131235871,0;16,862174986705522;A;78,52393205347232;Z;AZ
461;299472,0;121728,0;24;0,625;Jacket;Pink;42;12478,0;7406,0;87;644322,0;62,5;40,64753966981888;0,2727272727272727;131535343,0;16,9006534090236;A;56,40760748177662;Y;AY
4451;298809,0;158976,0;27;0,2962962962962963;Shirt;White;42;11067,0;5179,0;104;538616,0;29,629629629629626;53,203216770579196;0,2571428571428571;131834152,0;16,939046644098806;A;54,019159422710864;Y;AY
4549;298564,0;138572,0;28;0,35714285714285715;Skirt;Pink;46;10663,0;5714,0;55;314270,0;35,714285714285715;46,41282941010972;0,5;132132716,0;16,977408399725288;A;58,743807157915015;Y;AY
2782;298454,0;162266,0;26;0,5384615384615384;Coat;Blue;56;11479,0;5238,0;118;618084,0;53,84615384615385;54,36884746058019;0,2184873949579832;132431170,0;17,015756021721735;A;47,53187543487113;Y;AY
4501;298272,0;153672,0;24;0,7083333333333334;Blouse;White;46;12428,0;6025,0;112;674800,0;70,83333333333334;51,52075957515289;0,21238938053097345;132729442,0;17,05408025898484;A;60,30226891555272;Z;AZ
437;298272,0;169824,0;24;0,5;Sweater;Yellow;42;12428,0;5352,0;97;519144,0;50,0;56,935951078210486;0,24489795918367346;133027714,0;17,09240449624795;A;79,77240352174655;Z;AZ
2200;297984,0;141600,0;24;0,25;Shirt;Green;48;12416,0;6516,0;69;449604,0;25,0;47,519329896907216;0,34285714285714286;133325698,0;17,130691729097865;A;60,30226891555272;Z;AZ
3805;297920,0;136820,0;20;0,35;Skirt;Navy Blue;44;14896,0;8055,0;175;1409625,0;35,0;45,92508055853921;0,11363636363636363;133623618,0;17,16897073874485;A;100,18165319240661;Z;AZ
900;297919,0;128294,0;23;0,43478260869565216;Jeans;Brown;40;12953,0;7375,0;108;796500,0;43,47826086956522;43,0633830000772;0,21100917431192662;133921537,0;17,20724961990429;A;75,30655685082075;Z;AZ
477;297840,0;153300,0;30;0,36666666666666664;Trousers;Red;44;9928,0;4818,0;128;616704,0;36,666666666666664;51,470588235294116;0,23255813953488372;134219377,0;17,245518350547606;A;43,48458452036872;Y;AY
3230;297760,0;144000,0;20;0,6;Dress;White;50;14888,0;7688,0;123;945624,0;60,0;48,36109618484686;0,16129032258064516;134517137,0;17,283776802187262;A;89,84835709531515;Z;AZ
996;297620,0;140120,0;20;0,6;Blouse;Black;42;14881,0;7875,0;125;984375,0;60,0;47,0801693434581;0,15873015873015872;134814757,0;17,3220172655705;A;73,85489458759963;Z;AZ
2574;297456,0;122784,0;24;0,4583333333333333;Shirt;Brown;46;12394,0;7278,0;115;836970,0;45,83333333333333;41,27803776020655;0,20689655172413793;135112213,0;17,360236656996232;A;67,4199862463242;Z;AZ
2747;297336,0;131118,0;26;0,34615384615384615;Skirt;Beige;42;11436,0;6393,0;98;626514,0;34,61538461538461;44,09758656873032;0,26262626262626265;135409549,0;17,398440629916465;A;38,53140507400255;Y;AY
4564;297050,0;158782,0;26;0,46153846153846156;Shirt;Blue;44;11425,0;5318,0;55;292490,0;46,15384615384615;53,45295404814004;0,4642857142857143;135706599,0;17,436607855398595;A;73,19644256296239;Z;AZ
4418;296820,0;136440,0;20;0,5;Coat;Purple;48;14841,0;8019,0;111;890109,0;50,0;45,96725288053366;0,17857142857142858;136003419,0;17,47474552874519;A;93,41987329938274;Z;AZ
3147;296686,0;124176,0;26;0,6153846153846154;Skirt;Red;50;11411,0;6635,0;59;391465,0;61,53846153846154;41,85435106476207;0,43333333333333335;136300105,0;17,512865984760648;A;73,19644256296239;Z;AZ
1554;296426,0;124696,0;26;0,4230769230769231;Jeans;Blue;52;11401,0;6605,0;151;997355,0;42,30769230769231;42,066485396017896;0,17105263157894737;136596531,0;17,550953034014192;A;85,40634764068265;Z;AZ
2533;296352,0;174489,0;21;0,38095238095238093;Trousers;Brown;42;14112,0;5803,0;146;847238,0;38,095238095238095;58,87896825396825;0,14285714285714285;136892883,0;17,58903057518935;A;49,48716593053935;Y;AY
1325;296200,0;125780,0;20;0,35;Trousers;Navy Blue;50;14810,0;8521,0;118;1005478,0;35,0;42,4645509790682;0,16806722689075632;137189083,0;17,627088586257546;A;73,85489458759963;Z;AZ
3163;296072,0;163380,0;28;0,25;Shirt;Grey;40;10574,0;4739,0;83;393337,0;25,0;55,18252317003972;0,3333333333333333;137485155,0;17,66513015091988;A;58,743807157915015;Y;AY
269;295872,0;124960,0;32;0,6875;Jacket;Brown;48;9246,0;5341,0;73;389893,0;68,75;42,234479775037855;0,43243243243243246;137781027,0;17,70314601807305;A;82,0545827206168;Z;AZ
1775;295830,0;151620,0;30;0,4;Jeans;Grey;50;9861,0;4807,0;84;403788,0;40,0;51,252408477842;0,35294117647058826;138076857,0;17,741156488749294;A;62,66795614405123;Z;AZ
1225;295785,0;146496,0;21;0,7142857142857143;Jeans;Beige;46;14085,0;7109,0;74;526066,0;71,42857142857143;49,52786652467164;0,28;138372642,0;17,779161177485978;A;81,27006673850398;Z;AZ
4005;295780,0;119840,0;20;0,4;Jacket;Brown;54;14789,0;8797,0;136;1196392,0;40,0;40,516600175806346;0,145985401459854;138668422,0;17,817165223784933;A;53,25752187591567;Y;AY
272;295764,0;159810,0;21;0,6190476190476191;Sweater;Green;40;14084,0;6474,0;178;1152372,0;61,904761904761905;54,032945186026694;0,11731843575418995;138964186,0;17,855167214283156;A;73,60325878080393;Z;AZ
1390;295743,0;161091,0;21;0,5238095238095238;Trousers;Pink;54;14083,0;6412,0;118;756616,0;52,38095238095239;54,46992828232621;0,17647058823529413;139259929,0;17,89316650654292;A;49,48716593053935;Y;AY
2889;295600,0;149950,0;25;0,56;Jacket;Pink;46;11824,0;5826,0;100;582600,0;56,00000000000001;50,72733423545331;0,24752475247524752;139555529,0;17,931147425083626;A;59,52539564986298;Y;AY
363;295575,0;138684,0;21;0,2857142857142857;Jeans;Grey;54;14075,0;7471,0;125;933875,0;28,57142857142857;46,92007104795737;0,16666666666666666;139851104,0;17,969125131435693;A;65,03887805479955;Z;AZ
2482;295481,0;141128,0;23;0,5217391304347826;Skirt;White;50;12847,0;6711,0;96;644256,0;52,17391304347826;47,76212345294621;0,23711340206185566;140146585,0;18,00709075995845;A;46,97408542844452;Y;AY
1018;295260,0;143682,0;21;0,42857142857142855;Coat;White;52;14060,0;7218,0;81;584658,0;42,857142857142854;48,66287339971551;0,25609756097560976;140441845,0;18,045027992733587;A;55,16041709505273;Y;AY
